ano,semana_epidemiologica,fecha_inicio_semana_epidemiologica,grupo_etario,departamento_residencia,dengue confirmed,,semana_epidemiologica,Semena
2024,13,2024-03-24,"[70,80)",COMUNA 6,5,,,
2024,13,2024-03-24,"[80,90)",COMUNA 6,5,,,
2024,13,2024-03-24,"[90,100)",COMUNA 6,2,,,
2024,13,2024-03-24,"[0,10)",COMUNA 7,5,,,
2024,13,2024-03-24,"[10,20)",COMUNA 7,16,,,
2024,13,2024-03-24,"[20,30)",COMUNA 7,27,,,
2024,13,2024-03-24,"[30,40)",COMUNA 7,21,,,
2024,13,2024-03-24,"[40,50)",COMUNA 7,15,,,
2024,13,2024-03-24,"[50,60)",COMUNA 7,18,,,
2024,13,2024-03-24,"[60,70)",COMUNA 7,11,,,
2024,13,2024-03-24,"[70,80)",COMUNA 7,3,,,
2024,13,2024-03-24,"[80,90)",COMUNA 7,1,,,
2024,13,2024-03-24,"[90,100)",COMUNA 7,1,,,
2024,13,2024-03-24,"[0,10)",COMUNA 8,6,,,
2024,13,2024-03-24,"[10,20)",COMUNA 8,21,,,
2024,13,2024-03-24,"[20,30)",COMUNA 8,29,,,
2024,13,2024-03-24,"[30,40)",COMUNA 8,17,,,
2024,13,2024-03-24,"[40,50)",COMUNA 8,19,,,
2024,13,2024-03-24,"[50,60)",COMUNA 8,11,,,
2024,13,2024-03-24,"[60,70)",COMUNA 8,6,,,
2024,13,2024-03-24,"[70,80)",COMUNA 8,2,,,
2024,13,2024-03-24,"[0,10)",COMUNA 9,1,,,
2024,13,2024-03-24,"[10,20)",COMUNA 9,8,,,
2024,13,2024-03-24,"[20,30)",COMUNA 9,12,,,
2024,13,2024-03-24,"[30,40)",COMUNA 9,5,,,
2024,13,2024-03-24,"[40,50)",COMUNA 9,5,,,
2024,13,2024-03-24,"[50,60)",COMUNA 9,5,,,
2024,13,2024-03-24,"[60,70)",COMUNA 9,5,,,
2024,13,2024-03-24,"[70,80)",COMUNA 9,1,,,
2024,13,2024-03-24,"[80,90)",COMUNA 9,1,,,
2024,13,2024-03-24,"[0,10)",SIN DATOS,15,,,
2024,13,2024-03-24,"[10,20)",SIN DATOS,68,,,
2024,13,2024-03-24,"[20,30)",SIN DATOS,67,,,
2024,13,2024-03-24,"[30,40)",SIN DATOS,70,,,
2024,13,2024-03-24,"[40,50)",SIN DATOS,41,,,
2024,13,2024-03-24,"[50,60)",SIN DATOS,39,,,
2024,13,2024-03-24,"[60,70)",SIN DATOS,20,,,
2024,13,2024-03-24,"[70,80)",SIN DATOS,6,,,
2024,13,2024-03-24,"[80,90)",SIN DATOS,4,,,
2024,13,2024-03-24,"[90,100)",SIN DATOS,0,,,
2024,14,2024-03-31,"[0,10)",COMUNA 1,8,,,
2024,14,2024-03-31,"[10,20)",COMUNA 1,23,,,
2024,14,2024-03-31,"[20,30)",COMUNA 1,28,,,
2024,14,2024-03-31,"[30,40)",COMUNA 1,25,,,
2024,14,2024-03-31,"[40,50)",COMUNA 1,23,,,
2024,14,2024-03-31,"[50,60)",COMUNA 1,17,,,
2024,14,2024-03-31,"[60,70)",COMUNA 1,19,,,
2024,14,2024-03-31,"[70,80)",COMUNA 1,4,,,
2024,14,2024-03-31,"[80,90)",COMUNA 1,1,,,
2024,14,2024-03-31,"[90,100)",COMUNA 1,0,,,
2024,14,2024-03-31,"[0,10)",COMUNA 10,1,,,
2024,14,2024-03-31,"[10,20)",COMUNA 10,7,,,
2024,14,2024-03-31,"[20,30)",COMUNA 10,19,,,
2024,14,2024-03-31,"[30,40)",COMUNA 10,10,,,
2024,14,2024-03-31,"[40,50)",COMUNA 10,7,,,
2024,14,2024-03-31,"[50,60)",COMUNA 10,7,,,
2024,14,2024-03-31,"[60,70)",COMUNA 10,6,,,
2024,14,2024-03-31,"[70,80)",COMUNA 10,3,,,
2024,14,2024-03-31,"[80,90)",COMUNA 10,2,,,
2024,14,2024-03-31,"[0,10)",COMUNA 11,1,,,
2024,14,2024-03-31,"[10,20)",COMUNA 11,12,,,
2024,14,2024-03-31,"[20,30)",COMUNA 11,22,,,
2024,14,2024-03-31,"[30,40)",COMUNA 11,17,,,
2024,14,2024-03-31,"[40,50)",COMUNA 11,20,,,
2024,14,2024-03-31,"[50,60)",COMUNA 11,12,,,
2024,14,2024-03-31,"[60,70)",COMUNA 11,12,,,
2024,14,2024-03-31,"[70,80)",COMUNA 11,14,,,
2024,14,2024-03-31,"[80,90)",COMUNA 11,4,,,
2024,14,2024-03-31,"[0,10)",COMUNA 12,6,,,
2024,14,2024-03-31,"[10,20)",COMUNA 12,16,,,
2024,14,2024-03-31,"[20,30)",COMUNA 12,11,,,
2024,14,2024-03-31,"[30,40)",COMUNA 12,11,,,
2024,14,2024-03-31,"[40,50)",COMUNA 12,16,,,
2024,14,2024-03-31,"[50,60)",COMUNA 12,14,,,
2024,14,2024-03-31,"[60,70)",COMUNA 12,14,,,
2024,14,2024-03-31,"[70,80)",COMUNA 12,9,,,
2024,14,2024-03-31,"[80,90)",COMUNA 12,4,,,
2024,14,2024-03-31,"[90,100)",COMUNA 12,2,,,
2024,14,2024-03-31,"[0,10)",COMUNA 13,4,,,
2024,14,2024-03-31,"[10,20)",COMUNA 13,9,,,
2024,14,2024-03-31,"[20,30)",COMUNA 13,16,,,
2024,14,2024-03-31,"[30,40)",COMUNA 13,10,,,
2024,14,2024-03-31,"[40,50)",COMUNA 13,12,,,
2024,14,2024-03-31,"[50,60)",COMUNA 13,14,,,
2024,14,2024-03-31,"[60,70)",COMUNA 13,12,,,
2024,14,2024-03-31,"[70,80)",COMUNA 13,7,,,
2024,14,2024-03-31,"[80,90)",COMUNA 13,2,,,
2024,14,2024-03-31,"[90,100)",COMUNA 13,0,,,
2024,14,2024-03-31,"[0,10)",COMUNA 14,2,,,
2024,14,2024-03-31,"[10,20)",COMUNA 14,4,,,
2024,14,2024-03-31,"[20,30)",COMUNA 14,7,,,
2024,14,2024-03-31,"[30,40)",COMUNA 14,7,,,
2024,14,2024-03-31,"[40,50)",COMUNA 14,7,,,
2024,14,2024-03-31,"[50,60)",COMUNA 14,7,,,
2024,14,2024-03-31,"[60,70)",COMUNA 14,5,,,
2024,14,2024-03-31,"[70,80)",COMUNA 14,4,,,
2024,14,2024-03-31,"[80,90)",COMUNA 14,1,,,
2024,14,2024-03-31,"[90,100)",COMUNA 14,2,,,
2024,14,2024-03-31,"[0,10)",COMUNA 15,6,,,
2024,14,2024-03-31,"[10,20)",COMUNA 15,19,,,
2024,14,2024-03-31,"[20,30)",COMUNA 15,32,,,
2024,14,2024-03-31,"[30,40)",COMUNA 15,20,,,
2024,14,2024-03-31,"[40,50)",COMUNA 15,25,,,
2024,14,2024-03-31,"[50,60)",COMUNA 15,20,,,
2024,14,2024-03-31,"[60,70)",COMUNA 15,9,,,
2024,14,2024-03-31,"[70,80)",COMUNA 15,11,,,
2024,14,2024-03-31,"[80,90)",COMUNA 15,2,,,
2024,14,2024-03-31,"[90,100)",COMUNA 15,0,,,
2024,14,2024-03-31,"[0,10)",COMUNA 2,0,,,
2024,14,2024-03-31,"[10,20)",COMUNA 2,6,,,
2024,14,2024-03-31,"[20,30)",COMUNA 2,12,,,
2024,14,2024-03-31,"[30,40)",COMUNA 2,13,,,
2024,14,2024-03-31,"[40,50)",COMUNA 2,5,,,
2024,14,2024-03-31,"[50,60)",COMUNA 2,7,,,
2024,14,2024-03-31,"[60,70)",COMUNA 2,5,,,
2024,14,2024-03-31,"[70,80)",COMUNA 2,5,,,
2024,14,2024-03-31,"[80,90)",COMUNA 2,0,,,
2024,14,2024-03-31,"[0,10)",COMUNA 3,5,,,
2024,14,2024-03-31,"[10,20)",COMUNA 3,17,,,
2024,14,2024-03-31,"[20,30)",COMUNA 3,18,,,
2024,14,2024-03-31,"[30,40)",COMUNA 3,27,,,
2024,14,2024-03-31,"[40,50)",COMUNA 3,26,,,
2024,14,2024-03-31,"[50,60)",COMUNA 3,15,,,
2024,14,2024-03-31,"[60,70)",COMUNA 3,11,,,
2024,14,2024-03-31,"[70,80)",COMUNA 3,2,,,
2024,14,2024-03-31,"[80,90)",COMUNA 3,2,,,
2024,14,2024-03-31,"[90,100)",COMUNA 3,1,,,
2024,14,2024-03-31,"[0,10)",COMUNA 4,19,,,
2024,14,2024-03-31,"[10,20)",COMUNA 4,56,,,
2024,14,2024-03-31,"[20,30)",COMUNA 4,64,,,
2024,14,2024-03-31,"[30,40)",COMUNA 4,60,,,
2024,14,2024-03-31,"[40,50)",COMUNA 4,40,,,
2024,14,2024-03-31,"[50,60)",COMUNA 4,44,,,
2024,14,2024-03-31,"[60,70)",COMUNA 4,26,,,
2024,14,2024-03-31,"[70,80)",COMUNA 4,7,,,
2024,14,2024-03-31,"[80,90)",COMUNA 4,4,,,
2024,14,2024-03-31,"[90,100)",COMUNA 4,0,,,
2024,14,2024-03-31,"[0,10)",COMUNA 5,3,,,
2024,14,2024-03-31,"[10,20)",COMUNA 5,12,,,
2024,14,2024-03-31,"[20,30)",COMUNA 5,22,,,
2024,14,2024-03-31,"[30,40)",COMUNA 5,23,,,
2024,14,2024-03-31,"[40,50)",COMUNA 5,19,,,
2024,14,2024-03-31,"[50,60)",COMUNA 5,17,,,
2024,14,2024-03-31,"[60,70)",COMUNA 5,12,,,
2024,14,2024-03-31,"[70,80)",COMUNA 5,3,,,
2024,14,2024-03-31,"[80,90)",COMUNA 5,2,,,
2024,14,2024-03-31,"[0,10)",COMUNA 6,2,,,
2024,14,2024-03-31,"[10,20)",COMUNA 6,9,,,
2024,14,2024-03-31,"[20,30)",COMUNA 6,15,,,
2024,14,2024-03-31,"[30,40)",COMUNA 6,14,,,
2024,14,2024-03-31,"[40,50)",COMUNA 6,18,,,
2024,14,2024-03-31,"[50,60)",COMUNA 6,15,,,
2024,14,2024-03-31,"[60,70)",COMUNA 6,9,,,
2024,14,2024-03-31,"[70,80)",COMUNA 6,6,,,
2024,14,2024-03-31,"[80,90)",COMUNA 6,1,,,
2024,14,2024-03-31,"[90,100)",COMUNA 6,0,,,
2024,14,2024-03-31,"[0,10)",COMUNA 7,5,,,
2024,14,2024-03-31,"[10,20)",COMUNA 7,21,,,
2024,14,2024-03-31,"[20,30)",COMUNA 7,36,,,
2024,14,2024-03-31,"[30,40)",COMUNA 7,29,,,
2024,14,2024-03-31,"[40,50)",COMUNA 7,26,,,
2024,14,2024-03-31,"[50,60)",COMUNA 7,11,,,
2024,14,2024-03-31,"[60,70)",COMUNA 7,7,,,
2024,14,2024-03-31,"[70,80)",COMUNA 7,1,,,
2024,14,2024-03-31,"[80,90)",COMUNA 7,2,,,
2024,14,2024-03-31,"[0,10)",COMUNA 8,11,,,
2024,14,2024-03-31,"[10,20)",COMUNA 8,26,,,
2024,14,2024-03-31,"[20,30)",COMUNA 8,27,,,
2024,14,2024-03-31,"[30,40)",COMUNA 8,27,,,
2024,14,2024-03-31,"[40,50)",COMUNA 8,17,,,
2024,14,2024-03-31,"[50,60)",COMUNA 8,15,,,
2024,14,2024-03-31,"[60,70)",COMUNA 8,8,,,
2024,14,2024-03-31,"[70,80)",COMUNA 8,5,,,
2024,14,2024-03-31,"[80,90)",COMUNA 8,4,,,
2024,14,2024-03-31,"[90,100)",COMUNA 8,0,,,
2024,14,2024-03-31,"[0,10)",COMUNA 9,3,,,
2024,14,2024-03-31,"[10,20)",COMUNA 9,19,,,
2024,14,2024-03-31,"[20,30)",COMUNA 9,22,,,
2024,14,2024-03-31,"[30,40)",COMUNA 9,10,,,
2024,14,2024-03-31,"[40,50)",COMUNA 9,19,,,
2024,14,2024-03-31,"[50,60)",COMUNA 9,14,,,
2024,14,2024-03-31,"[60,70)",COMUNA 9,7,,,
2024,14,2024-03-31,"[70,80)",COMUNA 9,10,,,
2024,14,2024-03-31,"[80,90)",COMUNA 9,0,,,
2024,14,2024-03-31,"[0,10)",SIN DATOS,26,,,
2024,14,2024-03-31,"[10,20)",SIN DATOS,87,,,
2024,14,2024-03-31,"[20,30)",SIN DATOS,75,,,
2024,14,2024-03-31,"[30,40)",SIN DATOS,55,,,
2024,14,2024-03-31,"[40,50)",SIN DATOS,45,,,
2024,14,2024-03-31,"[50,60)",SIN DATOS,36,,,
2024,14,2024-03-31,"[60,70)",SIN DATOS,18,,,
2024,14,2024-03-31,"[70,80)",SIN DATOS,14,,,
2024,14,2024-03-31,"[80,90)",SIN DATOS,6,,,
2024,15,2024-04-07,"[0,10)",COMUNA 1,4,,,
2024,15,2024-04-07,"[10,20)",COMUNA 1,11,,,
2024,15,2024-04-07,"[20,30)",COMUNA 1,25,,,
2024,15,2024-04-07,"[30,40)",COMUNA 1,16,,,
2024,15,2024-04-07,"[40,50)",COMUNA 1,19,,,
2024,15,2024-04-07,"[50,60)",COMUNA 1,8,,,
2024,15,2024-04-07,"[60,70)",COMUNA 1,13,,,
2024,15,2024-04-07,"[70,80)",COMUNA 1,3,,,
2024,15,2024-04-07,"[80,90)",COMUNA 1,1,,,
2024,15,2024-04-07,"[90,100)",COMUNA 1,1,,,
2024,15,2024-04-07,"[0,10)",COMUNA 10,3,,,
2024,15,2024-04-07,"[10,20)",COMUNA 10,6,,,
2024,15,2024-04-07,"[20,30)",COMUNA 10,8,,,
2024,15,2024-04-07,"[30,40)",COMUNA 10,9,,,
2024,15,2024-04-07,"[40,50)",COMUNA 10,4,,,
2024,15,2024-04-07,"[50,60)",COMUNA 10,5,,,
2024,15,2024-04-07,"[60,70)",COMUNA 10,7,,,
2024,15,2024-04-07,"[70,80)",COMUNA 10,2,,,
2024,15,2024-04-07,"[80,90)",COMUNA 10,1,,,
2024,15,2024-04-07,"[90,100)",COMUNA 10,0,,,
2024,15,2024-04-07,"[0,10)",COMUNA 11,3,,,
2024,15,2024-04-07,"[10,20)",COMUNA 11,9,,,
2024,15,2024-04-07,"[20,30)",COMUNA 11,13,,,
2024,15,2024-04-07,"[30,40)",COMUNA 11,12,,,
2024,15,2024-04-07,"[40,50)",COMUNA 11,11,,,
2024,15,2024-04-07,"[50,60)",COMUNA 11,16,,,
2024,15,2024-04-07,"[60,70)",COMUNA 11,12,,,
2024,15,2024-04-07,"[70,80)",COMUNA 11,9,,,
2024,15,2024-04-07,"[80,90)",COMUNA 11,1,,,
2024,15,2024-04-07,"[90,100)",COMUNA 11,0,,,
2024,15,2024-04-07,"[0,10)",COMUNA 12,2,,,
2024,15,2024-04-07,"[10,20)",COMUNA 12,10,,,
2024,15,2024-04-07,"[20,30)",COMUNA 12,11,,,
2024,15,2024-04-07,"[30,40)",COMUNA 12,13,,,
2024,15,2024-04-07,"[40,50)",COMUNA 12,13,,,
2024,15,2024-04-07,"[50,60)",COMUNA 12,12,,,
2024,15,2024-04-07,"[60,70)",COMUNA 12,6,,,
2024,15,2024-04-07,"[70,80)",COMUNA 12,9,,,
2024,15,2024-04-07,"[80,90)",COMUNA 12,2,,,
2024,15,2024-04-07,"[90,100)",COMUNA 12,0,,,
2024,15,2024-04-07,"[0,10)",COMUNA 13,1,,,
2024,15,2024-04-07,"[10,20)",COMUNA 13,10,,,
2024,15,2024-04-07,"[100,110)",COMUNA 13,0,,,
2024,15,2024-04-07,"[20,30)",COMUNA 13,11,,,
2024,15,2024-04-07,"[30,40)",COMUNA 13,11,,,
2024,15,2024-04-07,"[40,50)",COMUNA 13,13,,,
2024,15,2024-04-07,"[50,60)",COMUNA 13,20,,,
2024,15,2024-04-07,"[60,70)",COMUNA 13,11,,,
2024,15,2024-04-07,"[70,80)",COMUNA 13,7,,,
2024,15,2024-04-07,"[80,90)",COMUNA 13,1,,,
2024,15,2024-04-07,"[90,100)",COMUNA 13,1,,,
2024,15,2024-04-07,"[0,10)",COMUNA 14,2,,,
2024,15,2024-04-07,"[10,20)",COMUNA 14,7,,,
2024,15,2024-04-07,"[20,30)",COMUNA 14,7,,,
2024,15,2024-04-07,"[30,40)",COMUNA 14,11,,,
2024,15,2024-04-07,"[40,50)",COMUNA 14,8,,,
2024,15,2024-04-07,"[50,60)",COMUNA 14,8,,,
2024,15,2024-04-07,"[60,70)",COMUNA 14,7,,,
2024,15,2024-04-07,"[70,80)",COMUNA 14,5,,,
2024,15,2024-04-07,"[80,90)",COMUNA 14,1,,,
2024,15,2024-04-07,"[90,100)",COMUNA 14,1,,,
2024,15,2024-04-07,"[0,10)",COMUNA 15,2,,,
2024,15,2024-04-07,"[10,20)",COMUNA 15,9,,,
2024,15,2024-04-07,"[20,30)",COMUNA 15,16,,,
2024,15,2024-04-07,"[30,40)",COMUNA 15,12,,,
2024,15,2024-04-07,"[40,50)",COMUNA 15,17,,,
2024,15,2024-04-07,"[50,60)",COMUNA 15,12,,,
2024,15,2024-04-07,"[60,70)",COMUNA 15,11,,,
2024,15,2024-04-07,"[70,80)",COMUNA 15,4,,,
2024,15,2024-04-07,"[80,90)",COMUNA 15,0,,,
2024,15,2024-04-07,"[90,100)",COMUNA 15,2,,,
2024,15,2024-04-07,"[0,10)",COMUNA 2,1,,,
2024,15,2024-04-07,"[10,20)",COMUNA 2,1,,,
2024,15,2024-04-07,"[20,30)",COMUNA 2,6,,,
2024,15,2024-04-07,"[30,40)",COMUNA 2,10,,,
2024,15,2024-04-07,"[40,50)",COMUNA 2,3,,,
2024,15,2024-04-07,"[50,60)",COMUNA 2,6,,,
2024,15,2024-04-07,"[60,70)",COMUNA 2,4,,,
2024,15,2024-04-07,"[70,80)",COMUNA 2,3,,,
2024,15,2024-04-07,"[80,90)",COMUNA 2,0,,,
2024,15,2024-04-07,"[90,100)",COMUNA 2,1,,,
2024,15,2024-04-07,SIN DATOS,COMUNA 2,1,,,
2024,15,2024-04-07,"[0,10)",COMUNA 3,2,,,
2024,15,2024-04-07,"[10,20)",COMUNA 3,18,,,
2024,15,2024-04-07,"[20,30)",COMUNA 3,31,,,
2024,15,2024-04-07,"[30,40)",COMUNA 3,26,,,
2024,15,2024-04-07,"[40,50)",COMUNA 3,23,,,
2024,15,2024-04-07,"[50,60)",COMUNA 3,23,,,
2024,15,2024-04-07,"[60,70)",COMUNA 3,11,,,
2024,15,2024-04-07,"[70,80)",COMUNA 3,7,,,
2024,15,2024-04-07,"[80,90)",COMUNA 3,1,,,
2024,15,2024-04-07,"[0,10)",COMUNA 4,21,,,
2024,15,2024-04-07,"[10,20)",COMUNA 4,50,,,
2024,15,2024-04-07,"[20,30)",COMUNA 4,45,,,
2024,15,2024-04-07,"[30,40)",COMUNA 4,47,,,
2024,15,2024-04-07,"[40,50)",COMUNA 4,50,,,
2024,15,2024-04-07,"[50,60)",COMUNA 4,32,,,
2024,15,2024-04-07,"[60,70)",COMUNA 4,31,,,
2024,15,2024-04-07,"[70,80)",COMUNA 4,15,,,
2024,15,2024-04-07,"[80,90)",COMUNA 4,3,,,
2024,15,2024-04-07,"[90,100)",COMUNA 4,0,,,
2024,15,2024-04-07,SIN DATOS,COMUNA 4,1,,,
2024,15,2024-04-07,"[0,10)",COMUNA 5,3,,,
2024,15,2024-04-07,"[10,20)",COMUNA 5,15,,,
2024,15,2024-04-07,"[20,30)",COMUNA 5,16,,,
2024,15,2024-04-07,"[30,40)",COMUNA 5,24,,,
2024,15,2024-04-07,"[40,50)",COMUNA 5,18,,,
2024,15,2024-04-07,"[50,60)",COMUNA 5,16,,,
2024,15,2024-04-07,"[60,70)",COMUNA 5,9,,,
2024,15,2024-04-07,"[70,80)",COMUNA 5,10,,,
2024,15,2024-04-07,"[80,90)",COMUNA 5,0,,,
2024,15,2024-04-07,"[90,100)",COMUNA 5,0,,,
2024,15,2024-04-07,"[0,10)",COMUNA 6,1,,,
2024,15,2024-04-07,"[10,20)",COMUNA 6,5,,,
2024,15,2024-04-07,"[20,30)",COMUNA 6,15,,,
2024,15,2024-04-07,"[30,40)",COMUNA 6,12,,,
2024,15,2024-04-07,"[40,50)",COMUNA 6,9,,,
2024,15,2024-04-07,"[50,60)",COMUNA 6,13,,,
2024,15,2024-04-07,"[60,70)",COMUNA 6,7,,,
2024,15,2024-04-07,"[70,80)",COMUNA 6,8,,,
2024,15,2024-04-07,"[80,90)",COMUNA 6,3,,,
2024,15,2024-04-07,"[0,10)",COMUNA 7,4,,,
2024,15,2024-04-07,"[10,20)",COMUNA 7,15,,,
2024,15,2024-04-07,"[20,30)",COMUNA 7,20,,,
2024,15,2024-04-07,"[30,40)",COMUNA 7,10,,,
2024,15,2024-04-07,"[40,50)",COMUNA 7,9,,,
2024,15,2024-04-07,"[50,60)",COMUNA 7,9,,,
2024,15,2024-04-07,"[60,70)",COMUNA 7,12,,,
2024,15,2024-04-07,"[70,80)",COMUNA 7,6,,,
2024,15,2024-04-07,"[80,90)",COMUNA 7,2,,,
2024,15,2024-04-07,"[90,100)",COMUNA 7,1,,,
2024,15,2024-04-07,"[0,10)",COMUNA 8,5,,,
2024,15,2024-04-07,"[10,20)",COMUNA 8,26,,,
2024,15,2024-04-07,"[20,30)",COMUNA 8,23,,,
2024,15,2024-04-07,"[30,40)",COMUNA 8,18,,,
2024,15,2024-04-07,"[40,50)",COMUNA 8,14,,,
2024,15,2024-04-07,"[50,60)",COMUNA 8,15,,,
2024,15,2024-04-07,"[60,70)",COMUNA 8,10,,,
2024,15,2024-04-07,"[70,80)",COMUNA 8,2,,,
2024,15,2024-04-07,"[80,90)",COMUNA 8,0,,,
2024,15,2024-04-07,"[0,10)",COMUNA 9,0,,,
2024,15,2024-04-07,"[10,20)",COMUNA 9,12,,,
2024,15,2024-04-07,"[20,30)",COMUNA 9,13,,,
2024,15,2024-04-07,"[30,40)",COMUNA 9,8,,,
2024,15,2024-04-07,"[40,50)",COMUNA 9,7,,,
2024,15,2024-04-07,"[50,60)",COMUNA 9,9,,,
2024,15,2024-04-07,"[60,70)",COMUNA 9,7,,,
2024,15,2024-04-07,"[70,80)",COMUNA 9,3,,,
2024,15,2024-04-07,"[80,90)",COMUNA 9,0,,,
2024,15,2024-04-07,"[90,100)",COMUNA 9,0,,,
2024,15,2024-04-07,"[0,10)",SIN DATOS,23,,,
2024,15,2024-04-07,"[10,20)",SIN DATOS,65,,,
2024,15,2024-04-07,"[20,30)",SIN DATOS,48,,,
2024,15,2024-04-07,"[30,40)",SIN DATOS,41,,,
2024,15,2024-04-07,"[40,50)",SIN DATOS,25,,,
2024,15,2024-04-07,"[50,60)",SIN DATOS,32,,,
2024,15,2024-04-07,"[60,70)",SIN DATOS,20,,,
2024,15,2024-04-07,"[70,80)",SIN DATOS,12,,,
2024,15,2024-04-07,"[80,90)",SIN DATOS,4,,,
2024,15,2024-04-07,"[90,100)",SIN DATOS,0,,,
2024,16,2024-04-14,"[20,30)",COMUNA 15,0,,,
2024,16,2024-04-14,"[30,40)",COMUNA 8,0,,,
